2024-09-30 01:53:07,430 INFO    wandb-upload_0:81491 [upload_job.py:push():88] Uploaded file /Users/brettyoung/Library/Application Support/wandb/artifacts/staging/tmpw6ttua1p
2024-09-30 01:53:07,630 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:08,554 INFO    SenderThread:81491 [sender.py:send_request_log_artifact():1537] logged artifact run-p9h713mi-TransformationMetrics - {'id': 'QXJ0aWZhY3Q6MTI1NDE5MTUxOA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ2NDEzODMyMw==', 'latestArtifact': None}}
2024-09-30 01:53:08,554 DEBUG   SenderThread:81491 [sender.py:send():391] send: files
2024-09-30 01:53:08,554 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: status_report
2024-09-30 01:53:08,555 INFO    SenderThread:81491 [sender.py:_save_file():1466] saving file media/table/Transformation Metrics_0_25189366dadaa8078b7c.table.json with policy now
2024-09-30 01:53:08,555 DEBUG   SenderThread:81491 [sender.py:send():391] send: history
2024-09-30 01:53:08,556 DEBUG   SenderThread:81491 [sender.py:send_request():418] send_request: summary_record
2024-09-30 01:53:08,556 INFO    SenderThread:81491 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-30 01:53:08,635 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:09,195 INFO    Thread-12 :81491 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/brettyoung/Desktop/dev_24/tutorials/phi_anon/final/wandb/run-20240930_015250-p9h713mi/files/wandb-summary.json
2024-09-30 01:53:09,456 INFO    wandb-upload_0:81491 [upload_job.py:push():130] Uploaded file /var/folders/7z/xf0b524s1sz57ng92d9l6b0r0000gn/T/tmpsuz5w3fuwandb/r4w3dyuj-media/table/Transformation Metrics_0_25189366dadaa8078b7c.table.json
2024-09-30 01:53:09,638 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:10,641 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:11,203 INFO    Thread-12 :81491 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/brettyoung/Desktop/dev_24/tutorials/phi_anon/final/wandb/run-20240930_015250-p9h713mi/files/output.log
2024-09-30 01:53:11,644 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:12,646 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:13,627 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: status_report
2024-09-30 01:53:13,650 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:14,653 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:15,662 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:16,661 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:17,617 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: stop_status
2024-09-30 01:53:17,618 DEBUG   SenderThread:81491 [sender.py:send_request():418] send_request: stop_status
2024-09-30 01:53:17,666 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:18,672 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:18,936 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: status_report
2024-09-30 01:53:19,674 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:20,679 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:21,679 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:22,684 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:23,688 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:24,641 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: status_report
2024-09-30 01:53:24,693 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-30 01:53:25,273 INFO    Thread-12 :81491 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/brettyoung/Desktop/dev_24/tutorials/phi_anon/final/wandb/run-20240930_015250-p9h713mi/files/config.yaml
2024-09-30 01:53:25,698 DEBUG   HandlerThread:81491 [handler.py:handle_request():158] handle_request: internal_messages
